"Date","Price","Open","High","Low","Change %"
"Dec 15, 1999","6.238","6.238","6.238","6.238","0.35%"
"Dec 14, 1999","6.216","6.216","6.216","6.216","1.87%"
"Dec 13, 1999","6.102","6.102","6.102","6.102","0.49%"
"Dec 10, 1999","6.072","6.072","6.072","6.072","-0.91%"
"Dec 09, 1999","6.128","6.128","6.128","6.128","-0.15%"
"Dec 08, 1999","6.137","6.137","6.137","6.137","0.57%"
"Dec 07, 1999","6.102","6.102","6.102","6.102","-0.64%"
"Dec 06, 1999","6.141","6.141","6.141","6.141","-0.42%"
"Dec 03, 1999","6.167","6.167","6.167","6.167","-1.06%"
"Dec 02, 1999","6.233","6.233","6.233","6.233","0.42%"
"Dec 01, 1999","6.207","6.207","6.207","6.207","0.23%"
"Nov 30, 1999","6.193","6.193","6.193","6.193","-0.21%"
"Nov 29, 1999","6.206","6.206","6.206","6.206","1.42%"
"Nov 26, 1999","6.119","6.119","6.119","6.119","0.56%"
"Nov 24, 1999","6.085","6.085","6.085","6.085","0.08%"
"Nov 23, 1999","6.080","6.080","6.080","6.080","-0.15%"
"Nov 22, 1999","6.089","6.089","6.089","6.089","0.36%"
"Nov 19, 1999","6.067","6.067","6.067","6.067","0.13%"
"Nov 18, 1999","6.059","6.059","6.059","6.059","0.36%"
"Nov 17, 1999","6.037","6.037","6.037","6.037","1.29%"
"Nov 16, 1999","5.960","5.960","5.960","5.960","0.64%"
"Nov 15, 1999","5.922","5.922","5.922","5.922","-0.13%"
"Nov 12, 1999","5.930","5.930","5.930","5.930","-0.94%"
"Nov 11, 1999","5.986","5.986","5.986","5.986","0.08%"
"Nov 10, 1999","5.981","5.981","5.981","5.981","0.42%"
"Nov 09, 1999","5.956","5.956","5.956","5.956","0.35%"
"Nov 08, 1999","5.935","5.935","5.935","5.935","0.15%"
"Nov 05, 1999","5.926","5.926","5.926","5.926","-0.50%"
"Nov 04, 1999","5.956","5.956","5.956","5.956","-0.72%"
"Nov 03, 1999","5.999","5.999","5.999","5.999","-0.42%"
"Nov 02, 1999","6.024","6.024","6.024","6.024","-0.43%"
"Nov 01, 1999","6.050","6.050","6.050","6.050","0.36%"
"Oct 29, 1999","6.028","6.028","6.028","6.028","-1.49%"
"Oct 28, 1999","6.119","6.119","6.119","6.119","-1.24%"
"Oct 27, 1999","6.196","6.196","6.196","6.196","-0.63%"
"Oct 26, 1999","6.235","6.235","6.235","6.235","0.48%"
"Oct 25, 1999","6.205","6.205","6.205","6.205","0.15%"
"Oct 22, 1999","6.196","6.196","6.196","6.196","0.06%"
"Oct 21, 1999","6.192","6.192","6.192","6.192","0.28%"
"Oct 20, 1999","6.175","6.175","6.175","6.175","-0.06%"
"Oct 19, 1999","6.179","6.179","6.179","6.179","0.49%"
"Oct 18, 1999","6.149","6.149","6.149","6.149","1.22%"
"Oct 15, 1999","6.075","6.075","6.075","6.075","-1.54%"
"Oct 14, 1999","6.170","6.170","6.170","6.170","0.98%"
"Oct 13, 1999","6.110","6.110","6.110","6.110","0.86%"
"Oct 12, 1999","6.058","6.058","6.058","6.058","0.35%"
"Oct 11, 1999","6.037","6.037","6.037","6.037","0.00%"
"Oct 08, 1999","6.037","6.037","6.037","6.037","-0.07%"
"Oct 07, 1999","6.041","6.041","6.041","6.041","0.07%"
"Oct 06, 1999","6.037","6.037","6.037","6.037","0.00%"
"Oct 05, 1999","6.037","6.037","6.037","6.037","1.79%"
"Oct 04, 1999","5.931","5.931","5.931","5.931","-0.70%"
"Oct 01, 1999","5.973","5.973","5.973","5.973","1.56%"
"Sep 30, 1999","5.881","5.881","5.881","5.881","-1.34%"
"Sep 29, 1999","5.961","5.961","5.961","5.961","0.86%"
"Sep 28, 1999","5.910","5.910","5.910","5.910","1.35%"
"Sep 27, 1999","5.831","5.831","5.831","5.831","1.00%"
"Sep 24, 1999","5.773","5.773","5.773","5.773","-0.43%"
"Sep 23, 1999","5.798","5.798","5.798","5.798","-1.98%"
"Sep 22, 1999","5.915","5.915","5.915","5.915","-0.35%"
"Sep 21, 1999","5.936","5.936","5.936","5.936","0.51%"
"Sep 20, 1999","5.906","5.906","5.906","5.906","0.63%"
"Sep 17, 1999","5.869","5.869","5.869","5.869","-0.49%"
"Sep 16, 1999","5.898","5.898","5.898","5.898","-0.42%"
"Sep 15, 1999","5.923","5.923","5.923","5.923","-0.64%"
"Sep 14, 1999","5.961","5.961","5.961","5.961","1.07%"
"Sep 13, 1999","5.898","5.898","5.898","5.898","-0.07%"
"Sep 10, 1999","5.902","5.902","5.902","5.902","-1.07%"
"Sep 09, 1999","5.966","5.966","5.966","5.966","0.64%"
"Sep 08, 1999","5.928","5.928","5.928","5.928","-0.35%"
"Sep 07, 1999","5.949","5.949","5.949","5.949","1.07%"
"Sep 03, 1999","5.886","5.886","5.886","5.886","-2.03%"
"Sep 02, 1999","6.008","6.008","6.008","6.008","0.42%"
"Sep 01, 1999","5.983","5.983","5.983","5.983","0.15%"
"Aug 31, 1999","5.974","5.974","5.974","5.974","0.29%"
"Aug 30, 1999","5.957","5.957","5.957","5.957","1.64%"
"Aug 27, 1999","5.861","5.861","5.861","5.861","1.65%"
"Aug 26, 1999","5.766","5.766","5.766","5.766","0.93%"
"Aug 25, 1999","5.713","5.713","5.713","5.713","-1.84%"
"Aug 24, 1999","5.820","5.820","5.820","5.820","-1.21%"
"Aug 23, 1999","5.891","5.891","5.891","5.891","0.36%"
"Aug 20, 1999","5.870","5.870","5.870","5.870","-0.42%"
"Aug 19, 1999","5.895","5.895","5.895","5.895","0.43%"
"Aug 18, 1999","5.870","5.870","5.870","5.870","-0.15%"
"Aug 17, 1999","5.879","5.879","5.879","5.879","-1.46%"
"Aug 16, 1999","5.966","5.966","5.966","5.966","-0.22%"
"Aug 13, 1999","5.979","5.979","5.979","5.979","-1.66%"
"Aug 12, 1999","6.080","6.080","6.080","6.080","-0.33%"
"Aug 11, 1999","6.100","6.100","6.100","6.100","-1.01%"
"Aug 10, 1999","6.162","6.162","6.162","6.162","0.51%"
"Aug 09, 1999","6.131","6.131","6.131","6.131","1.54%"
"Aug 06, 1999","6.038","6.038","6.038","6.038","2.97%"
"Aug 05, 1999","5.864","5.864","5.864","5.864","-1.23%"
"Aug 04, 1999","5.937","5.937","5.937","5.937","-0.30%"
"Aug 03, 1999","5.955","5.955","5.955","5.955","0.52%"
"Aug 02, 1999","5.924","5.924","5.924","5.924","0.37%"
"Jul 30, 1999","5.902","5.902","5.902","5.902","0.44%"
"Jul 29, 1999","5.876","5.876","5.876","5.876","1.42%"
"Jul 28, 1999","5.794","5.794","5.794","5.794","-0.31%"
"Jul 27, 1999","5.812","5.812","5.812","5.812","-0.58%"
"Jul 26, 1999","5.846","5.846","5.846","5.846","0.07%"
"Jul 23, 1999","5.842","5.842","5.842","5.842","1.06%"
"Jul 22, 1999","5.781","5.781","5.781","5.781","2.25%"
"Jul 21, 1999","5.654","5.654","5.654","5.654","0.30%"
"Jul 20, 1999","5.637","5.637","5.637","5.637","-0.53%"
"Jul 19, 1999","5.667","5.667","5.667","5.667","-0.07%"
"Jul 16, 1999","5.671","5.671","5.671","5.671","-0.96%"
"Jul 15, 1999","5.726","5.726","5.726","5.726","-0.14%"
"Jul 14, 1999","5.734","5.734","5.734","5.734","0.53%"
"Jul 13, 1999","5.704","5.704","5.704","5.704","-0.45%"
"Jul 12, 1999","5.730","5.730","5.730","5.730","-1.75%"
"Jul 09, 1999","5.832","5.832","5.832","5.832","0.15%"
"Jul 08, 1999","5.823","5.823","5.823","5.823","-1.10%"
"Jul 07, 1999","5.888","5.888","5.888","5.888","0.31%"
"Jul 06, 1999","5.870","5.870","5.870","5.870","0.58%"
"Jul 02, 1999","5.836","5.836","5.836","5.836","-0.07%"
"Jul 01, 1999","5.840","5.840","5.840","5.840","0.95%"
"Jun 30, 1999","5.785","5.785","5.785","5.785","-2.38%"
"Jun 29, 1999","5.926","5.926","5.926","5.926","-0.35%"
"Jun 28, 1999","5.947","5.947","5.947","5.947","-1.15%"
"Jun 25, 1999","6.016","6.016","6.016","6.016","-0.36%"
"Jun 24, 1999","6.038","6.038","6.038","6.038","0.08%"
"Jun 23, 1999","6.033","6.033","6.033","6.033","1.82%"
"Jun 22, 1999","5.925","5.925","5.925","5.925","0.58%"
"Jun 21, 1999","5.891","5.891","5.891","5.891","1.10%"
"Jun 18, 1999","5.827","5.827","5.827","5.827","0.67%"
"Jun 17, 1999","5.788","5.788","5.788","5.788","-2.31%"
"Jun 16, 1999","5.925","5.925","5.925","5.925","-0.94%"
"Jun 15, 1999","5.981","5.981","5.981","5.981","0.30%"
"Jun 14, 1999","5.963","5.963","5.963","5.963","-1.23%"
"Jun 11, 1999","6.037","6.037","6.037","6.037","1.82%"
"Jun 10, 1999","5.929","5.929","5.929","5.929","0.66%"
"Jun 09, 1999","5.890","5.890","5.890","5.890","1.10%"
"Jun 08, 1999","5.826","5.826","5.826","5.826","0.52%"
"Jun 07, 1999","5.796","5.796","5.796","5.796","-0.22%"
"Jun 04, 1999","5.809","5.809","5.809","5.809","0.07%"
"Jun 03, 1999","5.805","5.805","5.805","5.805","0.45%"
"Jun 02, 1999","5.779","5.779","5.779","5.779","0.30%"
"Jun 01, 1999","5.762","5.762","5.762","5.762","2.45%"
"May 28, 1999","5.624","5.624","5.624","5.624","-0.07%"
"May 27, 1999","5.628","5.628","5.628","5.628","1.35%"
"May 26, 1999","5.553","5.553","5.553","5.553","1.50%"
"May 25, 1999","5.471","5.471","5.471","5.471","-0.15%"
"May 24, 1999","5.479","5.479","5.479","5.479","-0.60%"
"May 21, 1999","5.512","5.512","5.512","5.512","-1.48%"
"May 20, 1999","5.595","5.595","5.595","5.595","0.00%"
"May 19, 1999","5.595","5.595","5.595","5.595","-1.17%"
"May 18, 1999","5.661","5.661","5.661","5.661","0.37%"
"May 17, 1999","5.640","5.640","5.640","5.640","0.21%"
"May 14, 1999","5.628","5.628","5.628","5.628","4.03%"
"May 13, 1999","5.410","5.410","5.410","5.410","-2.82%"
"May 12, 1999","5.567","5.567","5.567","5.567","-0.23%"
"May 11, 1999","5.580","5.580","5.580","5.580","0.79%"
"May 10, 1999","5.536","5.536","5.536","5.536","-0.07%"
"May 07, 1999","5.540","5.540","5.540","5.540","0.65%"
"May 06, 1999","5.504","5.504","5.504","5.504","1.96%"
"May 05, 1999","5.398","5.398","5.398","5.398","-0.17%"
"May 04, 1999","5.407","5.407","5.407","5.407","0.90%"
"May 03, 1999","5.359","5.359","5.359","5.359","0.17%"
"Apr 30, 1999","5.350","5.350","5.350","5.350","2.57%"
"Apr 29, 1999","5.216","5.216","5.216","5.216","-0.89%"
"Apr 28, 1999","5.263","5.263","5.263","5.263","1.08%"
"Apr 27, 1999","5.207","5.207","5.207","5.207","-0.25%"
"Apr 26, 1999","5.220","5.220","5.220","5.220","-0.57%"
"Apr 23, 1999","5.250","5.250","5.250","5.250","0.02%"
"Apr 22, 1999","5.249","5.249","5.249","5.249","1.41%"
"Apr 21, 1999","5.176","5.176","5.176","5.176","0.74%"
"Apr 20, 1999","5.138","5.138","5.138","5.138","-0.08%"
"Apr 19, 1999","5.142","5.142","5.142","5.142","-1.48%"
"Apr 16, 1999","5.219","5.219","5.219","5.219","1.01%"
"Apr 15, 1999","5.167","5.167","5.167","5.167","0.66%"
"Apr 14, 1999","5.133","5.133","5.133","5.133","0.59%"
"Apr 13, 1999","5.103","5.103","5.103","5.103","0.99%"
"Apr 12, 1999","5.053","5.053","5.053","5.053","-0.08%"
"Apr 09, 1999","5.057","5.057","5.057","5.057","0.34%"
"Apr 08, 1999","5.040","5.040","5.040","5.040","-1.64%"
"Apr 07, 1999","5.124","5.124","5.124","5.124","0.00%"
"Apr 06, 1999","5.124","5.124","5.124","5.124","-1.21%"
"Apr 05, 1999","5.187","5.187","5.187","5.187","-1.69%"
"Apr 01, 1999","5.276","5.276","5.276","5.276","0.65%"
"Mar 31, 1999","5.242","5.242","5.242","5.242","0.98%"
"Mar 30, 1999","5.191","5.191","5.191","5.191","-1.29%"
"Mar 29, 1999","5.259","5.259","5.259","5.259","0.98%"
"Mar 26, 1999","5.208","5.208","5.208","5.208","-0.15%"
"Mar 25, 1999","5.216","5.216","5.216","5.216","1.16%"
"Mar 24, 1999","5.156","5.156","5.156","5.156","-0.08%"
"Mar 23, 1999","5.160","5.160","5.160","5.160","-0.83%"
"Mar 22, 1999","5.203","5.203","5.203","5.203","0.42%"
"Mar 19, 1999","5.181","5.181","5.181","5.181","1.57%"
"Mar 18, 1999","5.101","5.101","5.101","5.101","-0.41%"
"Mar 17, 1999","5.122","5.122","5.122","5.122","0.25%"
"Mar 16, 1999","5.109","5.109","5.109","5.109","-0.89%"
"Mar 15, 1999","5.155","5.155","5.155","5.155","0.16%"
"Mar 12, 1999","5.147","5.147","5.147","5.147","-0.96%"
"Mar 11, 1999","5.197","5.197","5.197","5.197","-0.08%"
"Mar 10, 1999","5.201","5.201","5.201","5.201","0.56%"
"Mar 09, 1999","5.172","5.172","5.172","5.172","-1.84%"
"Mar 08, 1999","5.269","5.269","5.269","5.269","-0.96%"
"Mar 05, 1999","5.320","5.320","5.320","5.320","-1.83%"
"Mar 04, 1999","5.419","5.419","5.419","5.419","0.65%"
"Mar 03, 1999","5.384","5.384","5.384","5.384","1.30%"
"Mar 02, 1999","5.315","5.315","5.315","5.315","-1.43%"
"Mar 01, 1999","5.392","5.392","5.392","5.392","1.85%"
"Feb 26, 1999","5.294","5.294","5.294","5.294","-1.10%"
"Feb 25, 1999","5.353","5.353","5.353","5.353","3.36%"
"Feb 24, 1999","5.179","5.179","5.179","5.179","1.49%"
"Feb 23, 1999","5.103","5.103","5.103","5.103","1.65%"
"Feb 22, 1999","5.020","5.020","5.020","5.020","-1.14%"
"Feb 19, 1999","5.078","5.078","5.078","5.078","0.42%"
"Feb 18, 1999","5.057","5.057","5.057","5.057","1.67%"
"Feb 17, 1999","4.974","4.974","4.974","4.974","-0.90%"
"Feb 16, 1999","5.019","5.019","5.019","5.019","-0.83%"
"Feb 12, 1999","5.061","5.061","5.061","5.061","2.70%"
"Feb 11, 1999","4.928","4.928","4.928","4.928","-0.08%"
"Feb 10, 1999","4.932","4.932","4.932","4.932","1.09%"
"Feb 09, 1999","4.879","4.879","4.879","4.879","-0.91%"
"Feb 08, 1999","4.924","4.924","4.924","4.924","-0.42%"
"Feb 05, 1999","4.945","4.945","4.945","4.945","1.44%"
"Feb 04, 1999","4.875","4.875","4.875","4.875","0.93%"
"Feb 03, 1999","4.830","4.830","4.830","4.830","0.58%"
"Feb 02, 1999","4.802","4.802","4.802","4.802","1.03%"
"Feb 01, 1999","4.753","4.753","4.753","4.753","2.15%"
"Jan 29, 1999","4.653","4.653","4.653","4.653","-0.17%"
"Jan 28, 1999","4.661","4.661","4.661","4.661","-0.26%"
"Jan 27, 1999","4.673","4.673","4.673","4.673","-0.43%"
"Jan 26, 1999","4.693","4.693","4.693","4.693","0.60%"
"Jan 25, 1999","4.665","4.665","4.665","4.665","0.78%"
"Jan 22, 1999","4.629","4.629","4.629","4.629","-1.20%"
"Jan 21, 1999","4.685","4.685","4.685","4.685","-1.18%"
"Jan 20, 1999","4.741","4.741","4.741","4.741","0.59%"
"Jan 19, 1999","4.713","4.713","4.713","4.713","0.60%"
"Jan 15, 1999","4.685","4.685","4.685","4.685","1.72%"
"Jan 14, 1999","4.606","4.606","4.606","4.606","-2.19%"
"Jan 13, 1999","4.709","4.709","4.709","4.709","-2.10%"
"Jan 12, 1999","4.810","4.810","4.810","4.810","-1.90%"
"Jan 11, 1999","4.903","4.903","4.903","4.903","0.68%"
"Jan 08, 1999","4.870","4.870","4.870","4.870","2.03%"
"Jan 07, 1999","4.773","4.773","4.773","4.773","1.36%"
"Jan 06, 1999","4.709","4.709","4.709","4.709","-0.76%"
"Jan 05, 1999","4.745","4.745","4.745","4.745","1.45%"
"Jan 04, 1999","4.677","4.677","4.677","4.677","0.41%"
"Dec 31, 1998","4.658","4.658","4.658","4.658","0.34%"
"Dec 30, 1998","4.642","4.642","4.642","4.642","-0.85%"
"Dec 29, 1998","4.682","4.682","4.682","4.682","-1.58%"
"Dec 28, 1998","4.757","4.757","4.757","4.757","-1.92%"
"Dec 24, 1998","4.850","4.850","4.850","4.850","1.02%"
"Dec 23, 1998","4.801","4.801","4.801","4.801","2.11%"
"Dec 22, 1998","4.702","4.702","4.702","4.702","1.29%"
"Dec 21, 1998","4.642","4.642","4.642","4.642","1.64%"
"Dec 18, 1998","4.567","4.567","4.567","4.567","-0.35%"
"Dec 17, 1998","4.583","4.583","4.583","4.583","0.59%"
"Dec 16, 1998","4.556","4.556","4.556","4.556","-1.45%"
"Dec 15, 1998","4.623","4.623","4.623","4.623","1.03%"
"Dec 14, 1998","4.576","4.576","4.576","4.576","-1.02%"
"Dec 11, 1998","4.623","4.623","4.623","4.623","2.17%"
"Dec 10, 1998","4.525","4.525","4.525","4.525","-1.03%"
"Dec 09, 1998","4.572","4.572","4.572","4.572","-0.59%"
"Dec 08, 1998","4.599","4.599","4.599","4.599","-1.44%"
"Dec 07, 1998","4.666","4.666","4.666","4.666","0.76%"
"Dec 04, 1998","4.631","4.631","4.631","4.631","1.89%"
"Dec 03, 1998","4.545","4.545","4.545","4.545","-0.94%"
"Dec 02, 1998","4.588","4.588","4.588","4.588","-1.44%"
"Dec 01, 1998","4.655","4.655","4.655","4.655","-1.42%"
"Nov 30, 1998","4.722","4.722","4.722","4.722","-1.83%"
"Nov 27, 1998","4.810","4.810","4.810","4.810","-0.46%"
"Nov 26, 1998","4.832","4.832","4.832","4.832","-0.04%"
"Nov 25, 1998","4.834","4.834","4.834","4.834","0.08%"
"Nov 24, 1998","4.830","4.830","4.830","4.830","-0.66%"
"Nov 23, 1998","4.862","4.862","4.862","4.862","1.00%"
"Nov 20, 1998","4.814","4.814","4.814","4.814","-0.74%"
"Nov 19, 1998","4.850","4.850","4.850","4.850","-0.08%"
"Nov 18, 1998","4.854","4.854","4.854","4.854","-0.49%"
"Nov 17, 1998","4.878","4.878","4.878","4.878","0.25%"
"Nov 16, 1998","4.866","4.866","4.866","4.866","1.08%"
"Nov 13, 1998","4.814","4.814","4.814","4.814","0.67%"
"Nov 12, 1998","4.782","4.782","4.782","4.782","-1.32%"
"Nov 11, 1998","4.846","4.846","4.846","4.846","0.41%"
"Nov 10, 1998","4.826","4.826","4.826","4.826","-0.82%"
"Nov 09, 1998","4.866","4.866","4.866","4.866","-1.54%"
"Nov 06, 1998","4.942","4.942","4.942","4.942","1.90%"
"Nov 05, 1998","4.850","4.850","4.850","4.850","-0.76%"
"Nov 04, 1998","4.887","4.887","4.887","4.887","3.19%"
"Nov 03, 1998","4.736","4.736","4.736","4.736","-0.50%"
"Nov 02, 1998","4.760","4.760","4.760","4.760","3.41%"
"Oct 30, 1998","4.603","4.603","4.603","4.603","2.31%"
"Oct 29, 1998","4.499","4.499","4.499","4.499","-1.36%"
"Oct 28, 1998","4.561","4.561","4.561","4.561","-0.85%"
"Oct 27, 1998","4.600","4.600","4.600","4.600","-1.60%"
"Oct 26, 1998","4.675","4.675","4.675","4.675","-0.60%"
"Oct 23, 1998","4.703","4.703","4.703","4.703","1.86%"
"Oct 22, 1998","4.617","4.617","4.617","4.617","1.03%"
"Oct 21, 1998","4.570","4.570","4.570","4.570","-0.11%"
"Oct 20, 1998","4.575","4.575","4.575","4.575","2.42%"
"Oct 19, 1998","4.467","4.467","4.467","4.467","0.43%"
"Oct 16, 1998","4.448","4.448","4.448","4.448","1.02%"
"Oct 15, 1998","4.403","4.403","4.403","4.403","-4.51%"
"Oct 14, 1998","4.611","4.611","4.611","4.611","-2.47%"
"Oct 13, 1998","4.728","4.728","4.728","4.728","-1.48%"
"Oct 12, 1998","4.799","4.799","4.799","4.799","-0.08%"
"Oct 09, 1998","4.803","4.803","4.803","4.803","5.28%"
"Oct 08, 1998","4.562","4.562","4.562","4.562","3.75%"
"Oct 07, 1998","4.397","4.397","4.397","4.397","4.77%"
"Oct 06, 1998","4.197","4.197","4.197","4.197","0.70%"
"Oct 05, 1998","4.168","4.168","4.168","4.168","-2.89%"
"Oct 02, 1998","4.292","4.292","4.292","4.292","0.07%"
"Oct 01, 1998","4.289","4.289","4.289","4.289","-3.01%"
"Sep 30, 1998","4.422","4.422","4.422","4.422","-3.26%"
"Sep 29, 1998","4.571","4.571","4.571","4.571","-0.44%"
"Sep 28, 1998","4.591","4.591","4.591","4.591","0.33%"
"Sep 25, 1998","4.576","4.576","4.576","4.576","-1.25%"
"Sep 24, 1998","4.634","4.634","4.634","4.634","-0.83%"
"Sep 23, 1998","4.673","4.673","4.673","4.673","-0.76%"
"Sep 22, 1998","4.709","4.709","4.709","4.709","0.84%"
"Sep 21, 1998","4.670","4.670","4.670","4.670","-0.43%"
"Sep 19, 1998","4.690","4.690","4.690","4.690","0.00%"
"Sep 18, 1998","4.690","4.690","4.690","4.690","-1.88%"
"Sep 17, 1998","4.780","4.780","4.780","4.780","-1.95%"
"Sep 16, 1998","4.875","4.875","4.875","4.875","-0.25%"
"Sep 15, 1998","4.887","4.887","4.887","4.887","0.58%"
"Sep 14, 1998","4.859","4.859","4.859","4.859","0.39%"
"Sep 12, 1998","4.840","4.840","4.840","4.840","0.00%"
"Sep 11, 1998","4.840","4.840","4.840","4.840","1.32%"
"Sep 10, 1998","4.777","4.777","4.777","4.777","-3.04%"
"Sep 09, 1998","4.927","4.927","4.927","4.927","-2.76%"
"Sep 08, 1998","5.067","5.067","5.067","5.067","1.12%"
"Sep 07, 1998","5.011","5.011","5.011","5.011","0.00%"
"Sep 06, 1998","5.011","5.011","5.011","5.011","0.00%"
"Sep 04, 1998","5.011","5.011","5.011","5.011","-0.34%"
"Sep 03, 1998","5.028","5.028","5.028","5.028","-0.79%"
"Sep 02, 1998","5.068","5.068","5.068","5.068","0.08%"
"Sep 01, 1998","5.064","5.064","5.064","5.064","0.32%"
"Aug 31, 1998","5.048","5.048","5.048","5.048","-0.32%"
"Aug 29, 1998","5.064","5.064","5.064","5.064","0.00%"
"Aug 28, 1998","5.064","5.064","5.064","5.064","-0.18%"
"Aug 27, 1998","5.073","5.073","5.073","5.073","-2.55%"
"Aug 26, 1998","5.206","5.206","5.206","5.206","-0.53%"
"Aug 25, 1998","5.234","5.234","5.234","5.234","-0.85%"
"Aug 24, 1998","5.279","5.279","5.279","5.279","-0.25%"
"Aug 22, 1998","5.292","5.292","5.292","5.292","0.00%"
"Aug 21, 1998","5.292","5.292","5.292","5.292","-1.67%"
"Aug 20, 1998","5.382","5.382","5.382","5.382","-0.54%"
"Aug 19, 1998","5.411","5.411","5.411","5.411","0.00%"
"Aug 18, 1998","5.411","5.411","5.411","5.411","0.39%"
"Aug 17, 1998","5.390","5.390","5.390","5.390","-0.17%"
"Aug 15, 1998","5.399","5.399","5.399","5.399","0.07%"
"Aug 14, 1998","5.395","5.395","5.395","5.395","-0.75%"
"Aug 13, 1998","5.436","5.436","5.436","5.436","0.83%"
"Aug 12, 1998","5.391","5.391","5.391","5.391","0.07%"
"Aug 11, 1998","5.387","5.387","5.387","5.387","-0.22%"
"Aug 10, 1998","5.399","5.399","5.399","5.399","-0.07%"
"Aug 09, 1998","5.403","5.403","5.403","5.403","0.00%"
"Aug 07, 1998","5.403","5.403","5.403","5.403","-0.77%"
"Aug 06, 1998","5.445","5.445","5.445","5.445","0.07%"
"Aug 05, 1998","5.441","5.441","5.441","5.441","0.39%"
"Aug 04, 1998","5.420","5.420","5.420","5.420","-0.53%"
"Aug 03, 1998","5.449","5.449","5.449","5.449","-0.82%"
"Jul 31, 1998","5.494","5.494","5.494","5.494","-0.16%"
"Jul 30, 1998","5.503","5.503","5.503","5.503","-0.38%"
"Jul 29, 1998","5.524","5.524","5.524","5.524","0.53%"
"Jul 28, 1998","5.495","5.495","5.495","5.495","0.46%"
"Jul 27, 1998","5.470","5.470","5.470","5.470","0.31%"
"Jul 26, 1998","5.453","5.453","5.453","5.453","0.00%"
"Jul 25, 1998","5.453","5.453","5.453","5.453","-0.16%"
"Jul 24, 1998","5.462","5.462","5.462","5.462","0.46%"
"Jul 23, 1998","5.437","5.437","5.437","5.437","-0.38%"
"Jul 22, 1998","5.458","5.458","5.458","5.458","0.39%"
"Jul 21, 1998","5.437","5.437","5.437","5.437","-0.68%"
"Jul 20, 1998","5.474","5.474","5.474","5.474","-0.67%"
"Jul 19, 1998","5.511","5.511","5.511","5.511","0.00%"
"Jul 18, 1998","5.511","5.511","5.511","5.511","0.00%"
"Jul 17, 1998","5.511","5.511","5.511","5.511","0.15%"
"Jul 16, 1998","5.503","5.503","5.503","5.503","0.44%"
"Jul 15, 1998","5.479","5.479","5.479","5.479","-0.29%"
"Jul 14, 1998","5.495","5.495","5.495","5.495","0.46%"
"Jul 13, 1998","5.470","5.470","5.470","5.470","1.05%"
"Jul 12, 1998","5.413","5.413","5.413","5.413","0.00%"
"Jul 11, 1998","5.413","5.413","5.413","5.413","0.00%"
"Jul 10, 1998","5.413","5.413","5.413","5.413","0.15%"
"Jul 09, 1998","5.405","5.405","5.405","5.405","-0.44%"
"Jul 08, 1998","5.429","5.429","5.429","5.429","0.15%"
"Jul 07, 1998","5.421","5.421","5.421","5.421","0.52%"
"Jul 06, 1998","5.393","5.393","5.393","5.393","-0.37%"
"Jul 05, 1998","5.413","5.413","5.413","5.413","0.00%"
"Jul 04, 1998","5.413","5.413","5.413","5.413","0.00%"
"Jul 03, 1998","5.413","5.413","5.413","5.413","-0.07%"
"Jul 02, 1998","5.417","5.417","5.417","5.417","-0.24%"
"Jul 01, 1998","5.430","5.430","5.430","5.430","-0.29%"
"Jun 30, 1998","5.446","5.446","5.446","5.446","-0.24%"
"Jun 29, 1998","5.459","5.459","5.459","5.459","0.00%"
"Jun 27, 1998","5.459","5.459","5.459","5.459","0.00%"
"Jun 26, 1998","5.459","5.459","5.459","5.459","-0.22%"
"Jun 25, 1998","5.471","5.471","5.471","5.471","0.22%"
"Jun 24, 1998","5.459","5.459","5.459","5.459","0.07%"
"Jun 23, 1998","5.455","5.455","5.455","5.455","-0.15%"
"Jun 22, 1998","5.463","5.463","5.463","5.463","0.00%"
"Jun 21, 1998","5.463","5.463","5.463","5.463","0.00%"
"Jun 20, 1998","5.463","5.463","5.463","5.463","0.00%"
"Jun 19, 1998","5.463","5.463","5.463","5.463","-0.74%"
"Jun 18, 1998","5.504","5.504","5.504","5.504","-0.52%"
"Jun 17, 1998","5.533","5.533","5.533","5.533","1.58%"
"Jun 16, 1998","5.447","5.447","5.447","5.447","1.66%"
"Jun 15, 1998","5.358","5.358","5.358","5.358","-1.34%"
"Jun 14, 1998","5.431","5.431","5.431","5.431","0.00%"
"Jun 13, 1998","5.431","5.431","5.431","5.431","0.00%"
"Jun 12, 1998","5.431","5.431","5.431","5.431","-0.29%"
"Jun 11, 1998","5.447","5.447","5.447","5.447","-1.20%"
"Jun 10, 1998","5.513","5.513","5.513","5.513","-1.25%"
"Jun 09, 1998","5.583","5.583","5.583","5.583","0.22%"
"Jun 08, 1998","5.571","5.571","5.571","5.571","-0.14%"
"Jun 07, 1998","5.579","5.579","5.579","5.579","0.00%"
"Jun 06, 1998","5.579","5.579","5.579","5.579","0.00%"
"Jun 05, 1998","5.579","5.579","5.579","5.579","-0.21%"
"Jun 04, 1998","5.591","5.591","5.591","5.591","0.74%"
"Jun 03, 1998","5.550","5.550","5.550","5.550","-0.07%"
"Jun 02, 1998","5.554","5.554","5.554","5.554","0.36%"
"Jun 01, 1998","5.534","5.534","5.534","5.534","-0.43%"
"May 31, 1998","5.558","5.558","5.558","5.558","0.00%"
"May 30, 1998","5.558","5.558","5.558","5.558","0.00%"
"May 29, 1998","5.558","5.558","5.558","5.558","-0.23%"
